url,status_code,js_rendered,page_type,schema_types_found,schema_count,primary_schema_type,schema_completeness_score,missing_required_properties,validation_errors,has_faq,has_reviews,has_product_data,recommended_schemas,recommendation_priority
https://www.efax.com/blog/ehr-interoperability-in-healthcare,200,True,FAQ,"WebPage, Person, Organization, FAQPage, BreadcrumbList, Article, ImageObject, WebSite",8,Article,100,,0,True,True,False,,
https://www.efax.com/blog/ehr-vs-emr,200,True,FAQ,"WebPage, Person, Organization, FAQPage, BreadcrumbList, Article, ImageObject, WebSite",8,Article,100,,0,True,False,False,,
https://www.efax.com/blog/find-a-fax-number,200,True,Blog/Article,"WebPage, Person, Organization, BreadcrumbList, Article, ImageObject, WebSite",7,Article,100,,0,False,False,False,,
https://www.efax.com/blog/enterprise-information-management,200,True,FAQ,"WebPage, Person, Organization, FAQPage, BreadcrumbList, Article, ImageObject, WebSite",8,Article,100,,0,True,False,False,,
https://www.efax.com/blog/healthcare-data-governance-best-practices,200,True,Blog/Article,"WebPage, Person, Organization, BreadcrumbList, Article, ImageObject, WebSite",7,Article,100,,0,False,False,False,,
https://www.efax.com/blog/healthcare-interoperability-part-1-debating-the-role-of-apis-plus-fhir-s-semantic-problem,200,True,Blog/Article,"WebPage, Person, Organization, BreadcrumbList, Article, ImageObject, WebSite",7,Article,100,,0,False,True,False,,
https://www.efax.com/blog/healthcare-interoperability-part-2-information-blocking-and-preparing-for-broader-information-flow,200,True,Blog/Article,"WebPage, Person, Organization, BreadcrumbList, Article, ImageObject, WebSite",7,Article,100,,0,False,True,False,,
https://www.efax.com/blog/hipaa-compliant-fax,200,True,FAQ,"WebPage, Person, Organization, BreadcrumbList, Article, ImageObject, WebSite",7,Article,100,,0,True,False,False,FAQPage,FAQPage(Medium)
https://www.efax.com/blog/hey-smart-speaker-are-you-hipaa-compliant,200,True,Blog/Article,"WebPage, Person, Organization, BreadcrumbList, Article, ImageObject, WebSite",7,Article,100,,0,False,False,False,,
https://www.efax.com/blog/hipaa-fax-disclaimer,200,True,FAQ,"WebPage, Person, Organization, FAQPage, BreadcrumbList, Article, ImageObject, WebSite",8,Article,100,,0,True,False,False,,
https://www.efax.com/blog/new-healthcare-interoperability-solution-leverages-age-old-technology,200,True,Blog/Article,"WebPage, Person, Organization, BreadcrumbList, Article, ImageObject, WebSite",7,Article,100,,0,False,False,False,,
https://www.efax.com/blog/virtual-webinar-explores-hhs-proposed-changes-to-modify-hipaa-privacy-rule,200,True,Blog/Article,"WebPage, Person, Organization, BreadcrumbList, Article, ImageObject, WebSite",7,Article,100,,0,False,False,False,,
https://www.efax.com/blog/what-is-ehr-integration,200,True,FAQ,"WebPage, Person, Organization, FAQPage, BreadcrumbList, Article, ImageObject, WebSite",8,Article,100,,0,True,True,False,,
https://www.efax.com/blog/what-is-a-fax,200,True,Blog/Article,"WebPage, Person, Organization, FAQPage, BreadcrumbList, Article, ImageObject, WebSite",8,Article,100,,0,False,True,False,,
https://www.efax.com/blog/radiology-referral-leakage-ai-intake-solution,200,True,Blog/Article,"WebPage, Person, Organization, BreadcrumbList, Article, ImageObject, WebSite",7,Article,100,,0,False,True,False,,
https://www.efax.com/blog/fax-services-near-me,200,True,FAQ,"WebPage, Person, Organization, FAQPage, BreadcrumbList, Article, ImageObject, WebSite",8,Article,100,,0,True,True,False,,
https://www.efax.com/blog/one-big-beautiful-bill-act-healthcare-impact,200,True,Blog/Article,"WebPage, Person, Organization, BreadcrumbList, Article, ImageObject, WebSite",7,Article,100,,0,False,True,False,,
https://www.efax.com/blog/government-shutdown-workflow-disruptions-cloud-fax,200,True,Blog/Article,"WebPage, Person, Organization, BreadcrumbList, Article, ImageObject, WebSite",7,Article,100,,0,False,True,False,,
https://www.efax.com/wp-content/uploads/2025/12/logo-athenahealth-stacked-transparent-sm.png?nowprocket,200,True,Other,,0,None,0,,0,False,False,False,Organization,Organization(Low)
https://www.efax.com/blog/imaging-centers-beat-radiologist-shortage-idp,200,True,Blog/Article,"WebPage, Person, Organization, BreadcrumbList, Article, ImageObject, WebSite",7,Article,100,,0,False,True,False,,
https://www.efax.com/blog/hfma-tech-modernization-rural-health,200,True,Blog/Article,"WebPage, Person, Organization, BreadcrumbList, Article, ImageObject, WebSite",7,Article,100,,0,False,True,False,,
https://www.efax.com/blog/efax-integration-athenaone-chc-case-study,200,True,Blog/Article,"WebPage, Person, Organization, BreadcrumbList, Article, ImageObject, WebSite",7,Article,100,,0,False,True,False,,
https://www.efax.com/,200,True,Other,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",7,WebPage,100,,0,False,True,False,,
https://www.efax.com/rapidfax/patents,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/es,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/rapidfax/accessibility-statement,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/lp,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/fax/accessibility-statement,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/fax/patents,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/fax/faqs,200,True,FAQ,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,True,False,False,FAQPage,FAQPage(Medium)
https://www.efax.com/smartfax/privacy-policy,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,True,False,,
https://www.efax.com/smartfax/faqs,200,True,FAQ,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,True,False,False,FAQPage,FAQPage(Medium)
https://www.efax.com/rapidfax/customer-agreement,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,True,False,,
https://www.efax.com/rapidfax/faqs,200,True,FAQ,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,True,False,False,FAQPage,FAQPage(Medium)
https://www.efax.com/fax/privacy-policy,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,True,False,,
https://www.efax.com/fax/customer-agreement,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,True,False,,
https://www.efax.com/affiliate,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/international-fax-rates,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/efax-help-center/troubleshooting,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/fax/cancel,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news-and-events,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/why-efax/cost-value,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,True,False,,
https://www.efax.com/rapidfax/cancel,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/myportal-login-screen,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/why-efax/interoperability,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,True,False,,
https://www.efax.com/partners,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,True,False,,
https://www.efax.com/partners/aws,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/products,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/about-us,200,True,LocalBusiness/Info,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/industry/large-business,200,True,Other,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,False,False,,
https://www.efax.com/industry/healthcare,200,True,Other,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,False,False,,
https://www.efax.com/industry/small-business,200,True,Other,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,False,False,,
https://www.efax.com/partners/healthcare,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,True,False,,
https://www.efax.com/partners/marketplace,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/partners/saas-vendors,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,True,False,,
https://www.efax.com/partners/service-providers,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/smartfax/customer-agreement,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,True,False,,
https://www.efax.com/partners/ucaas-msp,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,True,False,,
https://www.efax.com/partners/zoom,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/smartfax/accessibility-statement,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/smartfax/cancel,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/smartfax/patents,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/trustfax/accessibility-statement,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/trustfax/cancel,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/trustfax/customer-agreement,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,True,False,,
https://www.efax.com/trustfax/faqs,200,True,FAQ,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,True,False,False,FAQPage,FAQPage(Medium)
https://www.efax.com/why-efax/customer-service,200,True,FAQ,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,True,False,False,FAQPage,FAQPage(Medium)
https://www.efax.com/trustfax/patents,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/send2fax/patents,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/send2fax/cancel,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/send2fax/faqs,200,True,FAQ,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,True,False,False,FAQPage,FAQPage(Medium)
https://www.efax.com/jconnect/legal,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/jconnect/customer-agreement,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,True,False,,
https://www.efax.com/jconnect/privacy-policy,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,True,False,,
https://www.efax.com/partners/white-label-fax-service,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/request-a-quote,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/products/consensus,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,True,False,,
https://www.efax.com/industry/government,200,True,Other,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,False,False,,
https://www.efax.com/industry/real-estate,200,True,Other,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,False,False,,
https://www.efax.com/industry/consulting,200,True,Blog/Article,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,False,False,Article,Article(High)
https://www.efax.com/why-efax,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/fax-cover-sheets/simple-fax-cover-sheets,200,True,Other,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,False,False,,
https://www.efax.com/fax-cover-sheets/personal-fax-cover-sheets,200,True,Other,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,False,False,,
https://www.efax.com/fax-cover-sheets/business-fax-cover-sheets,200,True,Other,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,False,False,,
https://www.efax.com/fax-cover-sheets/confidential-fax-cover-sheets,200,True,Blog/Article,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,True,False,Article,Article(High)
https://www.efax.com/fax-cover-sheets/modern-fax-cover-sheets,200,True,Other,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,False,False,,
https://www.efax.com/industry/transportation,200,True,Other,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,True,False,,
https://www.efax.com/industry/legal,200,True,Other,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,False,False,,
https://www.efax.com/industry/manufacturing,200,True,FAQ,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,True,True,False,,
https://www.efax.com/industry/finance,200,True,Other,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,False,False,,
https://www.efax.com/why-efax/reliability,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,True,False,,
https://www.efax.com/industry/retail,200,True,Blog/Article,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,True,False,Article,Article(High)
https://www.efax.com/efax-help-center,200,True,FAQ,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,True,False,False,,
https://www.efax.com/industry/insurance,200,True,Other,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,True,False,,
https://www.efax.com/products/corporate,200,True,FAQ,"WebPage, Organization, FAQPage, BreadcrumbList, Product, ImageObject, WebSite",7,WebPage,100,,0,True,False,False,,
https://www.efax.com/products/fax-api,200,True,Other,"WebPage, Organization, FAQPage, BreadcrumbList, Product, ImageObject, WebSite",7,WebPage,98.57,Product: Missing required property: image,1,False,True,False,,
https://www.efax.com/products/ecfax,200,True,Other,"WebPage, Organization, BreadcrumbList, Product, ImageObject, WebSite",6,WebPage,98.33,Product: Missing required property: image,1,False,False,False,,
https://www.efax.com/products/jsign,200,True,Other,"WebPage, Organization, BreadcrumbList, Product, ImageObject, WebSite",6,WebPage,98.33,Product: Missing required property: image,1,False,False,False,,
https://www.efax.com/industry/education,200,True,Blog/Article,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,True,False,Article,Article(High)
https://www.efax.com/app-download,403,False,Unknown,,0,None,0,,0,False,False,False,,
https://www.efax.com/industry,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/products/unite,200,True,Other,"WebPage, Organization, BreadcrumbList, Product, ImageObject, WebSite",6,WebPage,98.33,Product: Missing required property: image,1,False,True,False,,
https://www.efax.com/fax,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/smartfax,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/industry/midsize-company,200,True,Other,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,False,False,,
https://www.efax.com/rapidfax,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/faxdocument,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/trustfax,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/jconnect,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/fax-cover-sheets,200,True,Other,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,False,False,,
https://www.efax.com/contact,200,True,LocalBusiness/Info,"ContactPage, WebPage, Organization, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,False,False,,
https://www.efax.com/how-to,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,True,False,,
https://www.efax.com/legal,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,True,False,,
https://www.efax.com/trustfax/privacy-policy,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,True,False,,
https://www.efax.com/rapidfax/privacy,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,True,False,,
https://www.efax.com/efax-help-center/getting-started,200,True,Other,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,False,False,,
https://www.efax.com/events,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/pricing,403,False,Unknown,,0,None,0,,0,False,False,False,,
https://www.efax.com/efax-help-center/billing,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/efax-help-center/account-settings,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/fax-cover-sheets/hipaa-fax-cover-sheets,200,True,Blog/Article,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,False,False,Article,Article(High)
https://www.efax.com/efax-help-center/message-center,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/how-it-works,200,True,Other,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,False,False,,
https://www.efax.com/news,200,True,Blog/Article,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,Article,Article(High)
https://www.efax.com/products/cloud-faxing,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/products/clarity,200,True,Other,"WebPage, Organization, BreadcrumbList, Product, ImageObject, WebSite",6,WebPage,100,,0,False,True,False,,
https://www.efax.com/free-fax,200,True,Other,"WebPage, HowTo, Organization, FAQPage, BreadcrumbList, Product, ImageObject, WebSite",10,WebPage,100,,0,False,False,False,,
https://www.efax.com/partners/athenahealth,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/reviews,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite, SoftwareApplication",9,WebPage,100,,0,False,True,False,,
https://www.efax.com/hipaa-compliance,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/partners/become-a-partner,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/features,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/blog,200,True,Blog/Article,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,Article,Article(High)
https://www.efax.com/fax-near-me,200,True,Blog/Article,"Organization, CollectionPage, WebSite, BreadcrumbList",4,CollectionPage,100,,0,False,False,False,Article,Article(High)
https://www.efax.com/fax-near-me/fax-near-me-test-first,200,True,Other,"WebSite, Organization, WebPage, BreadcrumbList",4,WebPage,100,,0,False,False,False,,
https://www.efax.com/fax-near-me/fax-near-me-test-second,200,True,Other,"WebSite, Organization, WebPage, BreadcrumbList",4,WebPage,100,,0,False,False,False,,
https://www.efax.com/features/reducing-compliance-risk,200,True,Other,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,False,False,,
https://www.efax.com/features/security-audits,200,True,Other,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,False,False,,
https://www.efax.com/features/secure-messaging,200,True,Other,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,False,False,,
https://www.efax.com/features/large-file-transfer,200,True,Blog/Article,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,True,False,Article,Article(High)
