url,status_code,js_rendered,page_type,schema_types_found,schema_count,primary_schema_type,schema_completeness_score,missing_required_properties,validation_errors,has_faq,has_reviews,has_product_data,recommended_schemas,recommendation_priority
https://www.efax.com/features/administration,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/features/digital-transformation,200,True,Other,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,False,False,,
https://www.efax.com/features/mfd-integrate,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/features/sap-connector,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,True,False,,
https://www.efax.com/features/secure-storage,200,True,Other,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,True,False,,
https://www.efax.com/features/numbers-management,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/features/electronic-record-keeping,200,True,Other,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,False,False,,
https://www.efax.com/features/components,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/features/toll-free-numbers,200,True,Other,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,False,False,,
https://www.efax.com/features/efax-mobile-app,200,True,Other,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,True,False,,
https://www.efax.com/features/port-fax-number,200,True,Other,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,False,False,,
https://www.efax.com/features/international-fax-number,200,True,FAQ,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,True,False,False,,
https://www.efax.com/features/electronic-signature,200,True,FAQ,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,True,False,False,,
https://www.efax.com/features/router,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/features/security,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/features/online-storage,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/features/large-file-sharing,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,True,False,,
https://www.efax.com/features/compliance,200,True,Other,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,False,False,,
https://www.efax.com/features/efax-messenger,200,True,Other,"VideoObject, WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",7,WebPage,100,,0,False,False,False,,
https://www.efax.com/how-to/cancel,200,True,Other,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,False,False,,
https://www.efax.com/features/local-fax-number,200,True,Other,"WebPage, HowTo, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",7,WebPage,100,,0,False,False,False,,
https://www.efax.com/how-to/fax-from-iphone-using-notes,200,True,Other,"WebPage, HowTo, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",7,WebPage,100,,0,False,False,False,,
https://www.efax.com/how-to/fax-a-jpeg,200,True,Other,"WebPage, HowTo, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",7,WebPage,100,,0,False,True,False,,
https://www.efax.com/how-to/fax-multiple-pages,200,True,Other,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,False,False,,
https://www.efax.com/how-to/fax-prescription-to-pharmacy,200,True,Blog/Article,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,False,False,Article,Article(High)
https://www.efax.com/how-to/get-a-fax-number,200,True,Other,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,True,False,,
https://www.efax.com/how-to/fax-a-word-document,200,True,Other,"WebPage, HowTo, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",7,WebPage,100,,0,False,True,False,,
https://www.efax.com/how-to/fax-medical-records,200,True,Blog/Article,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,False,False,Article,Article(High)
https://www.efax.com/how-to/windows-fax-and-scan,200,True,Other,"WebPage, HowTo, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",7,WebPage,100,,0,False,True,False,,
https://www.efax.com/how-to/send-a-test-fax-online,200,True,FAQ,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,True,False,False,,
https://www.efax.com/how-to/adobe-fax,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/how-to/fax-broadcast,200,True,Other,"WebPage, HowTo, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",7,WebPage,100,,0,False,False,False,,
https://www.efax.com/how-to/scan-to-fax,200,True,Other,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,False,False,,
https://www.efax.com/how-to/fax-specialized-irs-tax-forms,200,True,Other,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,True,False,,
https://www.efax.com/how-to/fax-irs-forms,200,True,Other,"WebPage, HowTo, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",7,WebPage,100,,0,False,False,False,,
https://www.efax.com/how-to/sign-a-pdf,200,True,Other,"WebPage, HowTo, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",7,WebPage,100,,0,False,False,False,,
https://www.efax.com/how-to/fax-authorization-and-representation-irs-tax-forms,200,True,Other,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,False,False,,
https://www.efax.com/how-to/fax-individual-irs-tax-forms,200,True,Other,"WebPage, HowTo, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",7,WebPage,100,,0,False,False,False,,
https://www.efax.com/how-to/fax-business-irs-tax-forms,200,True,Other,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,False,False,,
https://www.efax.com/how-to/send-faxes-online,200,True,Other,"WebPage, HowTo, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",7,WebPage,100,,0,False,False,False,,
https://www.efax.com/how-to/google-fax,200,True,Other,"WebPage, HowTo, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",7,WebPage,100,,0,False,True,False,,
https://www.efax.com/how-to/fax-without-a-fax-machine,200,True,Other,"WebPage, HowTo, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",7,WebPage,100,,0,False,False,False,,
https://www.efax.com/how-to/receive-faxes-by-email,200,True,Other,"WebPage, HowTo, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",7,WebPage,100,,0,False,False,False,,
https://www.efax.com/how-to/receive-faxes-online,200,True,Other,"WebPage, HowTo, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",7,WebPage,100,,0,False,True,False,,
https://www.efax.com/how-to/fax-with-google-docs-google-drive,200,True,Other,"WebPage, HowTo, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",7,WebPage,100,,0,False,True,False,,
https://www.efax.com/how-to/fax-from-office-365,200,True,Other,"WebPage, HowTo, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",7,WebPage,100,,0,False,True,False,,
https://www.efax.com/how-to/send-fax-from-outlook,200,True,Other,"WebPage, HowTo, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",7,WebPage,100,,0,False,False,False,,
https://www.efax.com/how-to/fax-wirelessly,200,True,Other,"WebPage, HowTo, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",7,WebPage,100,,0,False,False,False,,
https://www.efax.com/how-to/send-fax-from-yahoo,200,True,Other,"WebPage, HowTo, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",7,WebPage,100,,0,False,False,False,,
https://www.efax.com/how-to/fax-form-2553-a-guide-for-small-businesses,200,True,Other,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,False,False,,
https://www.efax.com/how-to/fax-your-senator-or-representative,200,True,Other,"WebPage, HowTo, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",7,WebPage,100,,0,False,False,False,,
https://www.efax.com/how-to/fax-with-a-canon-printer,200,True,Other,"WebPage, HowTo, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",7,WebPage,100,,0,False,True,False,,
https://www.efax.com/how-to/fax-with-a-brother-printer,200,True,Other,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,False,False,,
https://www.efax.com/how-to/fax-from-a-printer,200,True,Other,"WebPage, HowTo, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",7,WebPage,100,,0,False,False,False,,
https://www.efax.com/how-to/how-fax-machines-work,200,True,Other,"WebPage, HowTo, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",7,WebPage,100,,0,False,True,False,,
https://www.efax.com/how-to/scan-and-fax-from-iphone,200,True,Blog/Article,"WebPage, HowTo, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",7,WebPage,100,,0,False,False,False,Article,Article(High)
https://www.efax.com/how-to/fax-from-computer,200,True,Other,"WebPage, HowTo, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",7,WebPage,100,,0,False,False,False,,
https://www.efax.com/how-to/fax-from-scanner,200,True,Other,"WebPage, HowTo, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",7,WebPage,100,,0,False,False,False,,
https://www.efax.com/how-to/fax-without-a-phone-line,200,True,Blog/Article,"WebPage, HowTo, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",7,WebPage,100,,0,False,True,False,Article,Article(High)
https://www.efax.com/how-to/fax-from-iphone,200,True,Other,"WebPage, HowTo, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",7,WebPage,100,,0,False,False,False,,
https://www.efax.com/how-to/fax-from-a-mac,200,True,Other,"WebPage, HowTo, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",7,WebPage,100,,0,False,False,False,,
https://www.efax.com/how-to/fax-a-pdf,200,True,Other,"WebPage, HowTo, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",7,WebPage,100,,0,False,True,False,,
https://www.efax.com/how-to/fax-from-windows,200,True,Other,"WebPage, HowTo, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",7,WebPage,100,,0,False,True,False,,
https://www.efax.com/how-to/send-a-fax-by-email,200,True,Other,"WebPage, HowTo, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",7,WebPage,100,,0,False,False,False,,
https://www.efax.com/how-to/fax-from-phone,200,True,Other,"WebPage, HowTo, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",7,WebPage,100,,0,False,True,False,,
https://www.efax.com/how-to/android-mobile-app,200,True,Other,"WebPage, HowTo, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",7,WebPage,100,,0,False,False,False,,
https://www.efax.com/how-to/use-a-fax-machine,200,True,Blog/Article,"WebPage, HowTo, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",8,WebPage,100,,0,False,False,False,Article,Article(High)
https://www.efax.com/news/bolstering-referral-management-with-a-streamlined-approach-using-digital-ai-powered-fax,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/how-to/send-fax-from-gmail,200,True,Other,"WebPage, HowTo, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",7,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/health-equity-depends-on-pragmatic-tech-for-healthcares-digital-have-nots,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/practical-solutions-for-advancing-tech-equity-in-behavioral-health,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/scott-turicchi-of-consensus-five-things-i-wish-someone-told-me-before-i-became-a-ceo,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/how-data-extraction-artificial-intelligence-is-helping-to-alleviate-health-care-worker-burnout-staffing-shortages,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/learning-to-love-fax-again-courtesy-of-ai,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/a-lot-of-uncompensated-care-looms-for-nursing-homes-amid-medicaid-cuts-stricter-medicare-advantage-oversight,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/how-one-health-system-bet-on-the-cloud-and-strengthened-its-capacity-for-growth,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/unstructured-data-crisis-how-ai-solves-healthcares-biggest-interoperability-challenge,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/the-health-care-blog-bevey-miner-consensus-cloud-solutions-podcast,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/from-expensive-disparities-to-economic-opportunities-the-business-case-for-health-equity,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/medical-economics-making-the-right-decisions-around-health-care-ai-insights-for-driving-results,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/medcity-news-making-bigger-moves-for-digital-transformation-3-insights,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/mhe-winning-the-healthcare-workforce-battle-will-depend-on-ai,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/closing-the-last-mile-in-healthcare-data-exchange,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/keys-to-successful-ai-adoption-with-jeffrey-sullivan-chief-technology-officer-at-consensus-cloud-solutions,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/cutting-through-the-ai-hype-deploying-ai-now-to-improve-patient-care,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/medical-economics-healthcare-vulerabilities,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/himss-2024-what-do-vendors-or-providers-need-to-do-differently-in-the-wake-of-the-change-healthcare-outage,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/consensus-cloud-solutions-celebrates-the-evolution-of-efax-and-leadership-in-digital-cloud-fax-technology,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,True,False,,
https://www.efax.com/news/consensus-cloud-solutions-offers-free-efax-protect-to-aid-texas-flood-victims-with-secure-mobile-faxing,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/to-advance-health-equity-we-must-stop-shaming-fax,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/developing-a-game-plan-for-ai-investment-that-drives-roi,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/100-women-in-health-it-to-know-2025,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/slice-of-healthcare-podcast,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/healthcare-for-humans-podcast-the-hidden-equity-gap,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/beyond-fhir-why-true-healthcare-interoperability-needs-ai,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/consensus-cloud-solutions-named-a-leader-in-the-2024-idc-marketscape-for-worldwide-digital-fax,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/achieving-digital-maturity-doesnt-mean-leaving-fax-behind,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/ccsi-offers-free-efax-protect-a-secure-mobile-cloud-faxing-solution-to-the-la-community-impacted-by-wildfires,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/news-you-can-use-podcast-bevey-miner-and-neal-quinn,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/sabrina-runbeck-podcast-why-data-efficiency-is-the-next-big-bet-in-healthtech,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/helping-health-cares-digital-have-nots-bridge-the-digital-divide,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/hcn-the-tate-chronicles-jeffrey-sullivan-and-russell-teague,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/theres-value-to-generative-ai-in-healthcare-if-leaders-understand-its-limits,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/beyond-the-buzzwords-leveraging-ai-to-improve-existing-technologies,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/consensus-cloud-solutions-recognized-among-top-healthcare-technology-companies,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/directtrust-working-on-new-faxing-standard-for-secure-interoperability,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/efax-earns-spot-on-g2s-2025-best-software-awards-for-healthcare-software-products,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/consensus-cloud-solutions-to-showcase-ai-powered-solutions-transforming-healthcare-interoperability-at-himss25,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/consensus-cloud-solutions-to-demonstrate-how-ai-powered-fax-solutions-bridge-healthcares-digital-divide-at-vive-2025,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/consensus-cloud-solutions-recognized-among-top-100-healthcare-technology-companies-by-the-healthcare-technology-report,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/ccsi-olah-healthcare-technology-partnership,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,True,False,,
https://www.efax.com/news/consensus-cloud-solutions-receives-2024-cso-award-from-foundrys-cso,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,True,False,,
https://www.efax.com/news/jeffrey-sullivan-cto-of-consensus-cloud-solutions-elected-chair-of-directtrusts-interoperable-secure-cloud-fax-consensus-body,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/consensus-cloud-solutions-to-reimagine-secure-faxing-and-ai-for-healthcare-at-himss-2024,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,True,False,,
https://www.efax.com/news/consensus-cloud-solutions-to-showcase-ai-powered-solutions-at-vive-2024,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,False,False,,
https://www.efax.com/news/consensus-cloud-solutions-appoints-industry-leader-johnny-hecker-as-chief-revenue-officer,200,True,Other,"WebPage, Organization, BreadcrumbList, ImageObject, WebSite",5,WebPage,100,,0,False,True,False,,
https://www.efax.com/news/new-efax-platform,200,True,Other,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,True,False,,
https://www.efax.com/reviews/best-free-online-fax-services,200,True,Blog/Article,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,False,True,False,Article,Article(High)
https://www.efax.com/blog/fax-near-me-categories/fax-locations,404,False,Unknown,,0,None,0,,0,False,False,False,,
https://www.efax.com/blog/news-category/company-news,404,False,Unknown,,0,None,0,,0,False,False,False,,
https://www.efax.com/blog/news-category/press-release,404,False,Unknown,,0,None,0,,0,False,False,False,,
https://www.efax.com/reviews/best-free-fax-apps-for-android,200,True,FAQ,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,True,True,False,,
https://www.efax.com/all-reviews,200,True,FAQ,"Organization, FAQPage, BreadcrumbList, CollectionPage, ImageObject, WebSite",6,CollectionPage,100,,0,True,True,False,,
https://www.efax.com/reviews/best-free-fax-apps-for-iphone,200,True,FAQ,"WebPage, Organization, FAQPage, BreadcrumbList, ImageObject, WebSite",6,WebPage,100,,0,True,True,False,,
